"iso3c";"country";"capital_city";"longitude";"latitude";"region";"income_level";"date";"ARB";"SRF";"CO2";"GDP";"POP";"URB"
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2000;1000;460;209,019;146297500;19105;13438
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2001;1000;460;216,353;156907900;19386;13588
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2002;1000;460;212,686;163184900;19637;13716
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2003;1000;460;212,686;153963200;19809;13787
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2004;1000;460;216,353;165186200;19867;13983
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2005;1000;460;220,02;190452900;19781;14075
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2006;1000;460;227,354;192382400;19540;14051
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2007;1000;460;253,023;198897700;19158;13919
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2008;1000;460;205,352;198283900;18704;13727
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2009;1000;460;198,018;187522800;18285;13551
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2010;1000;460;209,019;185943000;17955;13433
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2011;1000;460;216,353;196911100;17745;13399
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2012;1000;460;216,353;212397800;17640;13441
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2013;1000;460;220,02;221117200;17606;13532
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2014;1000;460;223,687;241669800;17626;13663
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2015;1000;460;223,687;280457700;17665;13807
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2016;1000;460;223,687;295065400;17725;13963
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2017;NA;460;NA;286106800;17808;14133
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2018;NA;460;NA;280435700;17907;14313
"PLW";"Palau";"Koror";134,479;7,34194;"East Asia & Pacific";"High income";2019;NA;NA;NA;268354919,433594;18008;14491
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";1990;192000;462840;2156,196;3219730364,99623;4615839;692099
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";1991;192000;462840;2170,864;3787394957,98319;4725547;700137
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";1992;192000;462840;2192,866;4377980510,05598;4836217;707490
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";1993;193000;462840;2192,866;4974550286,18152;4949051;714890
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";1994;193000;462840;2181,865;5502786069,65174;5065661;722465
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";1995;194000;462840;2060,854;4636057476,42568;5187060;730390
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";1996;195000;462840;2189,199;5155311077,38998;5314248;738734
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";1997;197000;462840;2577,901;4936615298,79367;5446641;747497
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";1998;199000;462840;2863,927;3789443014,61662;5581762;756273
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";1999;203000;462840;2445,889;3477038204,01733;5716161;764537
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2000;205000;462840;2665,909;3521339699,07407;5847586;772115
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2001;210000;462840;3208,625;3081024212,42924;5974629;787576
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2002;220000;462840;3487,317;2999511040,19764;6098621;802822
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2003;225000;462840;3945,692;3536411824,2958;6223377;818125
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2004;230000;462840;4488,408;3927157866,96465;6354245;834122
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2005;240000;462840;4385,732;4865892972,27595;6494903;851417
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2006;250000;462840;4308,725;8355006711,25024;6646895;870145
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2007;250000;462840;6120,223;9545177004,87155;6808514;890077
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2008;300000;462840;4796,436;11670840924,1395;6976201;910743
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2009;300000;462840;5093,463;11619637815,9806;7144776;931464
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2010;300000;462840;4763,433;14250755221,5077;7310507;951755
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2011;300000;462840;5328,151;17984910495,726;7472200;971386
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2012;300000;462840;5078,795;21295659249,2443;7631002;990657
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2013;300000;462840;5258,478;21261432774,5023;7788379;1010776
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2014;300000;462840;5874,534;23210682536,8359;7946731;1032121
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2015;300000;462840;7480,68;21723531182,1369;8107775;1054984
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2016;300000;462840;7535,685;20759069104,55;8271760;1079465
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2017;NA;462840;NA;22742613549,3956;8438029;1105551
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2018;NA;462840;NA;24109509856,1866;8606316;1133366
"PNG";"Papua New Guinea";"Port Moresby";147,194;-9,47357;"East Asia & Pacific";"Lower middle income";2019;NA;NA;NA;24829107011,0701;8776109;1162834
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";1990;14388000;312690;368423,49;65977749036,9844;38110782;23350476
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";1991;14360000;312690;361643,207;85500935934,9901;38246193;23450653
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";1992;14337000;312690;354745,58;94337050693,2727;38363667;23539562
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";1993;14305000;312690;353253,111;96045645026,178;38461408;23616843
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";1994;14300000;312690;333972,025;110803391516,698;38542652;23684074
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";1995;14210000;312690;344213,956;142292783505,155;38594998;23733222
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";1996;14004000;312690;355754,005;160193242090,427;38624370;23768665
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";1997;14006000;312690;349523,772;159357789772,207;38649660;23801620
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";1998;14057000;312690;325431,582;174685791563,561;38663481;23827143
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";1999;14072000;312690;315721,366;170031005016,259;38660271;23842562
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2000;13993000;312690;299289,539;172219461126,067;38258629;23611695
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2001;13584000;312690;301284,387;190905493539,168;38248076;23622394
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2002;13010000;312690;294834,134;199072058823,529;38230364;23621395
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2003;12587000;312690;302252,475;217827260805,842;38204570;23563051
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2004;12610000;312690;304416,005;255110181539,808;38182222;23506503
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2005;12141000;312690;302538,501;306144336269,51;38165445;23453429
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2006;12368000;312680;318940,992;344622003093,581;38141267;23396235
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2007;11823000;312680;314272,901;429028505365,078;38120560;23340838
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2008;12043000;312680;314848,62;533609081852,897;38125759;23300939
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2009;12066000;312680;297617,387;439737508413,192;38151603;23274004
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2010;10829000;312680;316264,082;479834179020,33;38042794;23165018
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2011;11098000;312680;317037,819;528301269069,799;38063255;23134846
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2012;10925000;312680;299920,263;498523568248,119;38063164;23086831
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2013;10792000;312680;302344,15;521016262734,924;38040196;23025350
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2014;10928000;312680;285937,992;542477096211,761;38011735;22960228
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2015;10887000;312680;285659,3;477811911394,084;37986412;22897449
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2016;10806000;312680;299036,516;472630364208,177;37970087;22849639
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2017;NA;312680;NA;526508877305,321;37974826;22824769
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2018;NA;312680;NA;587411745161,558;37974750;22806875
"POL";"Poland";"Warsaw";21,02;52,26;"Europe & Central Asia";"High income";2019;NA;NA;NA;595858207011,512;37970874;22796574
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";1990;65000;8870;NA;30603919000;3537000;3287359
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";1991;55000;8870;NA;32287031000;3562110;3316538
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";1992;52000;8870;NA;34630430000;3585176;3343786
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";1993;32000;8870;NA;36922456000;3615497;3377742
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";1994;33000;8870;NA;39690630000;3649237;3414883
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";1995;33000;8870;NA;42647331000;3683103;3452136
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";1996;33000;8870;NA;45340835000;3724655;3496557
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";1997;37000;8870;NA;48187039000;3759430;3534616
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";1998;51500;8870;NA;54086400000;3781101;3560323
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";1999;54599,9984741211;8870;NA;57841000000;3800081;3583400
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2000;59700,0007629395;8870;NA;61701800000;3810605;3596716
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2001;64900,0015258789;8870;NA;69208400000;3818774;3602364
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2002;68000;8870;NA;71623500000;3823701;3604909
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2003;67400,0015258789;8870;NA;74827400000;3826095;3605100
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2004;66800,0030517578;8870;NA;80322313000;3826878;3603694
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2005;66199,9969482422;8870;NA;83914521300;3821362;3596360
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2006;65500;8870;NA;87276164400;3805214;3579032
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2007;64900,0015258789;8870;NA;89524131600;3782995;3555977
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2008;60500;8870;NA;93639300000;3760866;3533033
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2009;55200,0007629395;8870;NA;96385600000;3740410;3511647
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2010;56799,9992370605;8870;NA;98381300000;3721525;3491721
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2011;58500;8870;NA;100351700000;3678732;3449657
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2012;60099,9984741211;8870;NA;101564800000;3634488;3406460
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2013;61000;8870;NA;102450000000;3593077;3366210
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2014;61000;8870;NA;102445800000;3534874;3310445
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2015;61000;8870;NA;103375500000;3473232;3251779
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2016;61000;8870;NA;104336700000;3406672;3188713
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2017;NA;8870;NA;103445500000;3325286;3112035
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2018;NA;8870;NA;100979900000;3193354;2988277
"PRI";"Puerto Rico";"San Juan";-66;18,23;"Latin America & Caribbean";"High income";2019;NA;NA;NA;104988600000;3193694;2988531
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";1990;2288000;120540;123955,601;NA;20293054;11847897
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";1991;2300000;120540;118785,131;NA;20609150;12062742
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";1992;2300000;120540;104608,509;NA;20937404;12285859
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";1993;2300000;120540;96515,44;NA;21265834;12509840
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";1994;2400000;120540;88367,366;NA;21577982;12717847
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";1995;2400000;120540;82910,87;NA;21862299;12902692
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";1996;2300000;120540;73288,662;NA;22113438;13068378
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";1997;2300000;120540;65870,321;NA;22335267;13217118
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";1998;2300000;120540;59119,374;NA;22536753;13354153
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";1999;2300000;120540;64531,866;NA;22731482;13487498
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2000;2300000;120540;69661,999;NA;22929075;13622622
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2001;2300000;120540;72225,232;NA;23132980;13762041
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2002;2300000;120540;69225,626;NA;23339453;13903312
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2003;2300000;120540;70751,098;NA;23542426;14042586
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2004;2300000;120540;72357,244;NA;23732731;14174848
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2005;2350000;120540;75573,203;NA;23904167;14295887
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2006;2350000;120540;76900,657;NA;24054864;14405015
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2007;2350000;120540;64227,505;NA;24188331;14503807
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2008;2400000;120540;71132,466;NA;24310142;14595809
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2009;2400000;120540;54355,941;NA;24428341;14704640
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2010;2400000;120540;50776,949;NA;24548836;14821851
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2011;2350000;120540;36989,029;NA;24673385;14941462
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2012;2350000;120540;38378,822;NA;24800612;15063396
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2013;2350000;120540;27803,194;NA;24929452;15186524
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2014;2350000;120540;31349,183;NA;25057752;15309785
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2015;2350000;120540;25423,311;NA;25183833;15431897
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2016;2350000;120540;28283,571;NA;25307744;15556923
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2017;NA;120540;NA;NA;25429985;15684706
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2018;NA;120540;NA;NA;25549819;15815082
"PRK";"Korea, Dem. People’s Rep.";"Pyongyang";125,754;39,0319;"East Asia & Pacific";"Low income";2019;NA;NA;NA;NA;25666161;15947412
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";1990;2344000;92120;42320,847;78713860216,5659;9983218;4783459
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";1991;2309000;92120;43992,999;89233599278,4792;9960235;4827626
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";1992;2275000;92120;48279,722;107592098307,098;9952494;4889660
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";1993;2240000;92120;46926,599;95009751901,2592;9964675;4961312
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";1994;2200000;92120;47659,999;99688641304,3478;9991525;5040624
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";1995;2153000;92120;51869,715;118122007430,012;10026176;5124278
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";1996;2000000;92120;50586,265;122630089680,27;10063945;5210104
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";1997;1882000;92120;53072,491;117016535162,95;10108977;5299934
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";1998;1798500;92120;57817,589;123946327916,296;10160196;5393642
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";1999;1715000;92120;64425,523;127427343916,471;10217828;5491367
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2000;1750270,01953125;92120;62731,369;118310710337,203;10289898;5597602
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2001;1628560,05859375;92120;62757,038;121498889485,459;10362722;5704057
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2002;1636150,02441406;92120;66790,738;134156091661,961;10419631;5800192
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2003;1554420,04394531;92120;61216,898;164862142212,19;10458821;5886957
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2004;1482729,98046875;92120;63145,74;189034502110,752;10483861;5966051
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2005;1305459,9609375;92090;65279,934;197180330804,626;10503330;6041725
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2006;1241739,99023438;92090;59816,104;208581694893,991;10522288;6117343
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2007;1148250;92090;60149,801;240190803449,22;10542964;6193886
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2008;1220209,9609375;92090;55624,723;262344779551,78;10558177;6267228
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2009;1200979,98046875;92210;54176,258;243701635176,438;10568247;6337144
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2010;1147569,94628906;92210;48136,709;237880908317,652;10573100;6403809
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2011;1126770,01953125;92210;47623,329;244797226567,109;10557560;6457743
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2012;1123819,94628906;92210;46013,516;216236608773,976;10514844;6494283
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2013;1138510,00976563;92225,1953125;45426,796;226369502104,236;10457295;6520333
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2014;1126739,99023438;92225,595703125;44656,726;229596170846,995;10401062;6546012
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2015;1127290,0390625;92225,595703125;49258,811;199313894327,486;10358076;6578828
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2016;978669,982910156;92225,595703125;48741,764;206286022781,894;10325452;6617169
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2017;NA;92225,595703125;NA;221357874718,93;10300300;6659350
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2018;NA;92225,595703125;NA;242313116577,967;10283822;6706183
"PRT";"Portugal";"Lisbon";-9,13552;38,7072;"Europe & Central Asia";"High income";2019;NA;NA;NA;238785085030,988;10269417;6753579
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";1990;2110000;406750;2156,196;5812114523,02702;4223415;2056550
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";1991;2150000;406750;2130,527;6984367762,90371;4334345;2142857
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";1992;2300000;406750;2522,896;7157424031,06045;4445016;2230776
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";1993;2300000;406750;2951,935;7249533620,30614;4555521;2316209
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";1994;2450000;406750;3472,649;7870982004,8195;4666094;2402478
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";1995;2600000;406750;3964,027;9062131475,02318;4776843;2490216
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";1996;2600000;406750;3751,341;9788391780,52421;4887632;2579399
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";1997;2600000;406750;4195,048;9965225678,05093;4998100;2669685
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";1998;2850000;406750;4503,076;9260481572,42462;5107839;2760991
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";1999;2950000;406750;4503,076;8837070235,51892;5216349;2852978
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";2000;3020000;406750;3689,002;8855705139,55857;5323201;2945380
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";2001;3105000;406750;3821,014;8495806432,18467;5428444;3038083
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";2002;3210000;406750;3898,021;7196260656,84556;5531962;3131090
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";2003;3280000;406750;4070,37;7691367471,17992;5632983;3209505
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";2004;3370000;406750;4088,705;9624440836,29309;5730549;3283891
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";2005;3460000;406750;3832,015;10737500188,1123;5824096;3356601
"PRY";"Paraguay";"Asuncion";-57,6362;-25,3005;"Latin America & Caribbean";"Upper middle income";2006;3550000;406750;3986,029;13429430050,261;5913209;3427296
