"iso3c";"date";"country";"capital_city";"longitude";"latitude";"region";"income_level";"ARB";"SRF";"CO2";"GDP";"POP";"URB";"ARB_est";"SRF_est";"CO2_est";"GDP_est";"POP_est";"URB_est";"ARB_rnk";"SRF_rnk";"CO2_rnk";"GDP_rnk";"POP_rnk";"URB_rnk";"TOT_rnk";"ARB_wgt";"SRF_wgt";"CO2_wgt";"GDP_wgt";"POP_wgt";"URB_wgt";"TOT_wgt"
"STP";2016;"Sao Tome and Principe";"Sao Tome";6,6071;0,20618;"Sub-Saharan Africa";"Lower middle income";8699,99980926514;960;121,011;345495358,376319;203227;144478;8699,99980926514;960;121,011;345495358,376319;203227;144478;170;177;203;207;181;178;186;0,000611216634218146;0,000727269086454157;0,000361188501617838;0,000455839516432291;0,00274601056247055;0,00359630629645712;0,00141630509960835
"STP";2017;"Sao Tome and Principe";"Sao Tome";6,6071;0,20618;"Sub-Saharan Africa";"Lower middle income";NA;960;NA;375614556,382313;207089;149038;NA;960;NA;375614556,382313;207089;149038;179;177;179;207;181;178;183,5;NA;0,000727269086454157;NA;0,000465559021222571;0,00276651459248693;0,00363743066608558;NA
"STP";2018;"Sao Tome and Principe";"Sao Tome";6,6071;0,20618;"Sub-Saharan Africa";"Lower middle income";NA;960;NA;412261829,648576;211028;153635;NA;960;NA;412261829,648576;211028;153635;179;177;179;207;181;179;183,666666666667;NA;0,000727269086454157;NA;0,000480523332633901;0,00278827636853016;0,00367846713537988;NA
"STP";2019;"Sao Tome and Principe";"Sao Tome";6,6071;0,20618;"Sub-Saharan Africa";"Lower middle income";NA;NA;NA;418637388,988052;215056;158277;NA;NA;NA;418637388,988052;215056;158277;179;179;179;207;181;179;184;NA;NA;NA;0,000480362749299353;0,002811201136553;0,00371924113701246;NA
"SUR";1990;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;1741,825;388400000;405169;266220;57000;163820;1741,825;388400000;405169;266220;158;89;130;187;166;161;148,5;0,00402925533681768;0,124544235870578;0,00782151311774136;0,00171239677560829;0,00770308839193795;0,0117914960401668;0,0262669975888083
"SUR";1991;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2027,851;448100000;413009;271677;57000;163820;2027,851;448100000;413009;271677;157;89;127;185;166;161;147,5;0,00401919792633185;0,124544207457598;0,00899573127032268;0,00187087640894688;0,00772327310850808;0,0117356523296022;0,0264814897502183
"SUR";1992;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2035,185;404600000;420658;277020;57000;163820;2035,185;404600000;420658;277020;157;89;128;188;166;161;148,166666666667;0,0040258928766989;0,124544158328449;0,00952312618288389;0,00159550095222352;0,00774177955780233;0,0116789854685249;0,026518240561097
"SUR";1993;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2042,519;428764705,882353;428028;282190;57000;163820;2042,519;428764705,882353;428028;282190;158;89;128;190;166;162;148,833333333333;0,00403668356243697;0,124544054149142;0,00945889713201757;0,00166713199289854;0,00775627620601129;0,0116173766849915;0,0265134032879163
"SUR";1994;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2046,186;605492537,313433;435099;287174;57000;163820;2046,186;605492537,313433;435099;287174;158;89;127;182;166;162;147,333333333333;0,00404401252395901;0,1245506016842;0,00944618240448588;0,00219427690318998;0,0077662377011838;0,0115506283191106;0,0265919899226882
"SUR";1995;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2064,521;691590497,737557;441851;291957;57000;163820;2064,521;691590497,737557;441851;291957;158;89;129;182;166;162;147,666666666667;0,00405155271691155;0,124550573268704;0,00935409708528461;0,00225485332740088;0,00777159495784613;0,0114783734898188;0,0265768408076611
"SUR";1996;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2086,523;861411471,321696;448207;296489;57000;163820;2086,523;861411471,321696;448207;296489;158;89;129;179;166;162;147,166666666667;0,00407606796414133;0,124550497494113;0,00919548909197888;0,00274931539769258;0,00777026904407766;0,011397131445245;0,0266231284062081
"SUR";1997;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2108,525;926422500;454165;300762;57000;163820;2108,525;926422500;454165;300762;158;89;128;176;166;162;146,5;0,00406068294114498;0,124485422234801;0,00926228118874051;0,00296963265662798;0,00776259527907122;0,0113070474215374;0,0266412769536539
"SUR";1998;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2108,525;1110850000;459838;304859;57000;163820;2108,525;1110850000;459838;304859;158;89;128;172;166;162;145,833333333333;0,00405272702239657;0,124511220782333;0,00932435323053444;0,00356651720877832;0,00775159618646113;0,0112123469784263;0,0267364602348216
"SUR";1999;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2126,86;886290697,674419;465380;308877;57000;163820;2126,86;886290697,674419;465380;308877;158;89;128;178;166;162;146,833333333333;0,00405133297909464;0,124511220782333;0,00925619976450148;0,00274538762489529;0,00774022864337699;0,0111174671677405;0,0265703061603236
"SUR";2000;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2196,533;947671969,69697;470944;312914;57000;163820;2196,533;947671969,69697;470944;312914;160;89;129;175;166;162;146,833333333333;0,00406439927974718;0,124511144131219;0,00928381094513386;0,00284516037440114;0,00773032880590092;0,0110241457236529;0,0265764982100092
"SUR";2001;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";57000;163820;2368,882;834279357,798165;476574;317003;57000;163820;2368,882;834279357,798165;476574;317003;160;89;129;183;166;163;148,333333333333;0,00407311248118471;0,124510774702858;0,00993628520733292;0,00251737221357151;0,00772238443209221;0,0109197317666373;0,0266132768006127
"SUR";2002;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";45000;163820;1565,809;1093574468,08511;482228;321120;45000;163820;1565,809;1093574468,08511;482228;321120;161;89;143;177;166;163;149,833333333333;0,00322669944556635;0,124510372746469;0,0064275430327404;0,00317833291770399;0,0077152832399251;0,01080710102987;0,0259775554020458
"SUR";2003;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";55000;163820;1543,807;1274190311,41869;487938;325279;55000;163820;1543,807;1274190311,41869;487938;325279;160;89;145;176;166;163;149,833333333333;0,00393185450247032;0,124509992913108;0,00602757273995061;0,00329907040445222;0,00770915951140349;0,010697346927369;0,026029166166459
"SUR";2004;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";53000;163820;1562,142;1484092538,40527;493680;329467;53000;163820;1562,142;1484092538,40527;493680;329467;160;89;147;176;166;163;150,166666666667;0,00378073462510589;0,124511749337071;0,00582561634344275;0,00341100692619446;0,00770302427049065;0,0105888850246675;0,025970169421162
"SUR";2005;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";49000;163820;1595,145;1793388732,29125;499461;333051;49000;163820;1595,145;1793388732,29125;499461;333051;160;89;146;173;166;163;149,5;0,00348502730995396;0,124509896987037;0,00574925182904481;0,00380499969825517;0,00769701053406567;0,0104620777453822;0,0259513773506232
"SUR";2006;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";49000;163820;1745,492;2626380435,17877;505292;336600;49000;163820;1745,492;2626380435,17877;505292;336600;160;89;145;168;166;163;148,5;0,00351136787442909;0,124509579992254;0,00607585786971969;0,00513930716834666;0,00769099178702453;0,0103377313426951;0,0262108060057448
"SUR";2007;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";46000;163820;1763,827;2936612021,85792;511181;340176;46000;163820;1763,827;2936612021,85792;511181;340176;160;89;148;168;166;163;149;0,00330141970769482;0,124509541216763;0,00604165573715675;0,00509723326951212;0,0076854278961815;0,0102183150538865;0,0261422654801992
"SUR";2008;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";47000;163820;1943,51;3532969034,60838;517122;343778;47000;163820;1943,51;3532969034,60838;517122;343778;161;89;146;166;166;163;148,5;0,00336761318646972;0,124321065286477;0,00639858446351211;0,00558597446123305;0,00767935646937544;0,010097881848426;0,0262417459525823
"SUR";2009;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";58000;163820;2002,182;3875409836,06557;523113;347410;58000;163820;2002,182;3875409836,06557;523113;347410;158;89;146;165;167;163;148;0,00416802579067166;0,124323260825301;0,00675872577827969;0,00645969238256825;0,00767421141080047;0,00998206858047171;0,0265609974613488
"SUR";2010;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";55000;163820;2401,885;4368398047,64333;529126;351043;55000;163820;2401,885;4368398047,64333;529126;351043;158;89;142;163;167;163;147;0,00396358831965964;0,124323047443023;0,00759735423629152;0,00665372227700915;0,00766990087850653;0,00986998721156765;0,0266796000610096
"SUR";2011;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";58000;163820;1804,164;4422276621,78703;535177;354694;58000;163820;1804,164;4422276621,78703;535177;354694;158;89;152;164;168;163;149;0,00415747762342387;0,124322809481946;0,00550481845591471;0,00606244292362763;0,00766764404369447;0,00977012276790291;0,0262475525494183
"SUR";2012;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";52000;163820;2266,206;4980000000;541247;358349;52000;163820;2266,206;4980000000;541247;358349;159;89;147;161;168;163;147,833333333333;0,00370328782337268;0,124325204098772;0,00678964493452937;0,00667251400766095;0,00766367157913742;0,00967109169877496;0,0264709023570412
"SUR";2013;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";60000;163820;2108,525;5145757575,75758;547295;361981;60000;163820;2108,525;5145757575,75758;547295;361981;157;89;151;161;168;163;148,166666666667;0,00426493295867553;0,124094917342917;0,00628667729534241;0,0067027491429549;0,00765843498558432;0,00957227319236882;0,0264299974863071
"SUR";2014;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";65000;163820;2244,204;5240606060,60606;553278;365656;65000;163820;2244,204;5240606060,60606;553278;365656;154,5;89;150;161;169;163;147,75;0,00459383735102975;0,124096518788565;0,0066414631099823;0,00664339043891677;0,00765162834761904;0,00947526713786516;0,0265170175289963
"SUR";2015;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";65000;163820;1723,49;4787367928,11777;559136;369343;65000;163820;1723,49;4787367928,11777;559136;369343;154,5;89;156;161;169;163;148,75;0,00456370422385305;0,124093996152515;0,00510926042841917;0,00641299279282087;0,00764313811051247;0,00937969080195778;0,0262004637516798
"SUR";2016;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";65000;163820;1738,158;3128953536,91038;564883;373049;65000;163820;1738,158;3128953536,91038;564883;373049;154,5;89;155;172;169;163;150,416666666667;0,00456656116036573;0,124105439315542;0,00518798029596531;0,00412827736357253;0,00763271949376832;0,00928583222073279;0,0258178016416577
"SUR";2017;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";NA;163820;NA;3216207914,31281;570501;376765;NA;163820;NA;3216207914,31281;570501;376765;180;89;180;173;169;163;159;NA;0,124105439315542;NA;0,00398635937610395;0,00762135768451433;0,00919534994369044;NA
"SUR";2018;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";NA;163820;NA;3464656616,41541;575987;380497;NA;163820;NA;3464656616,41541;575987;380497;180;89;180;172;169;164;159;NA;0,124105439315542;NA;0,00403832764525204;0,00761041634608006;0,00911020086315382;NA
"SUR";2019;"Suriname";"Paramaribo";-55,1679;5,8232;"Latin America & Caribbean";"Upper middle income";NA;NA;NA;3697371949,58434;581363;384252;NA;NA;NA;3697371949,58434;581363;384252;180;180;180;171;169;164;174;NA;NA;NA;0,0042425253969261;0,00759954768223097;0,00902927049021218;NA
"SVK";1990;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";NA;49030;NA;12747380650,0762;5299187;2993564;1564879,66074309;49030;46041,6947986274;12747380650,0762;5299187;2993564;92;126;50;69;96;85;86,3333333333333;0,110619293412746;0,0372750817039094;0,206746211491113;0,0562012706556178;0,100748344188249;0,132591834016925;0,107363672578093
"SVK";1991;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";NA;49030;NA;14272201755,4704;5303294;3011210;1568795,52589766;49030;46605,4953310569;14272201755,4704;5303294;3011210;92;126;49;65;98;86;86;0,110619293412746;0,0372750732001345;0,206746211491113;0,0595883186075425;0,0991716595442527;0,13007547069285;0,10724600449144
"SVK";1992;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";NA;49030;44183,683;15495514296,8042;5305016;3008952;1566186,66160255;49030;44183,683;15495514296,8042;5305016;3008952;92;126;54;67;99;88;87,6666666666667;0,110619293412746;0,0372750584961777;0,206746211491113;0,0611050613340194;0,0976333848937006;0,126855485825893;0,106705749242275
"SVK";1993;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1562000;49030;42881,898;16520676973,5301;5325305;3017265;1562000;49030;42881,898;16520676973,5301;5325305;3017265;95;126;57;64;99;91;88,6666666666667;0,110619293412746;0,0372750273161546;0,19858589418638;0,0642360454325067;0,0964996132525277;0,124216676931999;0,105238758422052
"SVK";1994;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1561000;49030;40421,341;20162936291,375;5346331;3025916;1561000;49030;40421,341;20162936291,375;5346331;3025916;95;126;58;64;100;91;89;0,110749185085965;0,0372769869403999;0,186604424094351;0,0730695469856018;0,0954285745892491;0,12170750499993;0,104139370449249
"SVK";1995;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1557000;49030;42115,495;25840146405,2288;5361999;3031513;1557000;49030;42115,495;25840146405,2288;5361999;3031513;95;126;55;60;100;92;88;0,110671361056689;0,0372769784358721;0,190820257592351;0,0842489020496441;0,0943107164912515;0,119184806164062;0,106085503631645
"SVK";1996;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1553000;49030;41312,422;27925036755,3866;5373361;3034659;1553000;49030;41312,422;27925036755,3866;5373361;3034659;95;126;57;59;100;93;88,3333333333333;0,11105497453178;0,0372769557571504;0,182067451863329;0,089126667206924;0,0931544144579496;0,116653256999402;0,104888953469423
"SVK";1997;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1550000;49030;41048,398;27706028095,6157;5383291;3037037;1550000;49030;41048,398;27706028095,6157;5383291;3037037;94;126;60;61;102;93;89,3333333333333;0,110422079978504;0,0372574792587737;0,180316479350889;0,0888112344186294;0,0920112939184362;0,114176396552636;0,103832493912978
"SVK";1998;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1547000;49030;40480,013;29856000671,216;5390516;3037825;1547000;49030;40480,013;29856000671,216;5390516;3037825;94;126;59;58;102;94;88,8333333333333;0,109992433397325;0,03726520055523;0,179011365759773;0,0958562723852806;0,0908691827744938;0,111727546045017;0,104120333486187
"SVK";1999;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1539000;49030;39240,567;30453383763,0514;5396020;3037635;1539000;49030;39240,567;30453383763,0514;5396020;3037635;94;126;63;59;102;94;89,6666666666667;0,109385990435555;0,03726520055523;0,170776885655052;0,0943328674650961;0,0897469349010166;0,109334160135198;0,101807006524525
"SVK";2000;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1528000;49030;35885,262;29169953012,7142;5388720;3030239;1528000;49030;35885,262;29169953012,7142;5388720;3030239;93;126;64;62;102;97;90,6666666666667;0,108954422797433;0,0372651776141721;0,151671742753055;0,0875758670602612;0,088453356328851;0,106757116375413;0,096779613821531
"SVK";2001;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1442000;49030;39357,911;30752150335,5705;5378867;3020933;1442000;49030;39357,911;30752150335,5705;5378867;3020933;94;126;63;62;105;101;91,8333333333333;0,103042599962603;0,0372650670472538;0,165086918158366;0,0927921900964349;0,0871589276441739;0,104061406500831;0,0982345182349437
"SVK";2002;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1410000;49030;39251,568;35130340673,8189;5376912;3011770;1410000;49030;39251,568;35130340673,8189;5376912;3011770;93;126;63;59;105;101;91,1666666666667;0,101103249294412;0,0372649467449601;0,161125106844153;0,102101796843582;0,0860265248723677;0,101359313243434;0,0981634896404848
"SVK";2003;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1413000;49030;39493,59;46816589164,7856;5373374;3001728;1413000;49030;39493,59;46816589164,7856;5373374;3001728;92;126;64;58;107;102;91,5;0,101012916581647;0,0372648330639098;0,154197050853368;0,121215192398517;0,0848964361874423;0,0987168731999222;0,0995505503808011
"SVK";2004;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1393000;49030;38749,189;57332015147,7527;5372280;2993058;1393000;49030;38749,189;57332015147,7527;5372280;2993058;93;126;65;58;109;103;92,3333333333333;0,0993691194862737;0,0372653587473848;0,144505370659999;0,1317706919892;0,0838251564330568;0,0961952093355674;0,0988218177752469
"SVK";2005;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1391000;49030;39357,911;62785305310,2848;5372807;2985293;1391000;49030;39357,911;62785305310,2848;5372807;2985293;93;126;66;57;110;104;92,6666666666667;0,098932101798897;0,0372648043540132;0,141854528462386;0,133210420841261;0,0827983607859308;0,0937765310980756;0,0979727912234272
"SVK";2006;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1378000;49030;39104,888;70708098105,6329;5373054;2977317;1378000;49030;39104,888;70708098105,6329;5373054;2977317;92;126;69;58;110;106;93,5;0,09874826389721;0,0372647094800403;0,136119639333384;0,138361766097189;0,0817826408992014;0,0914399978254278;0,097286169588742
"SVK";2007;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1377000;49030;36780,01;86454081576,7862;5374622;2970070;1377000;49030;36780,01;86454081576,7862;5374622;2970070;91;126;68;58;111;107;93,5;0,0988272812499079;0,0372646978748499;0,125982966826782;0,150062935661315;0,0808055656415845;0,0892159088004351;0,0970265593424791
"SVK";2008;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1382000;49035;37711,428;100469509301,304;5379233;2964549;1382000;49035;37711,428;100469509301,304;5379233;2964549;90;126;69;58;111;107;93,5;0,0990221579510884;0,0372120829954976;0,124156684193884;0,158852259273172;0,0798825958648595;0,0870784795300149;0,0977007099680861
"SVK";2009;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1382000;49040;34037,094;89046289247,0131;5386406;2960369;1382000;49040;34037,094;89046289247,0131;5386406;2960369;91;126;71;62;111;107;94,6666666666667;0,0993139938397971;0,0372165346775288;0,114898338230755;0,148426014454479;0,0790200556828145;0,0850597460680535;0,0939891138255713
"SVK";2010;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1392000;49037,001953125;36240,961;90310718349,0156;5391428;2948302;1392000;49037,001953125;36240,961;90310718349,0156;5391428;2948302;92;126;71;62;112;108;95,1666666666667;0,100314817108477;0,0372141955822365;0,114633056362243;0,13755670430622;0,078150985499871;0,0828949816285735;0,0917941234146035
"SVK";2011;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1391199,95117188;49036,0009765625;34524,805;99122802874,1718;5398384;2937801;1391199,95117188;49036,0009765625;34524,805;99122802874,1718;5398384;2937801;92;126;71;63;112;109;95,5;0,0997221149431978;0,0372133647122799;0,105341190574059;0,135886193073971;0,077344293426615;0,0809223624805267;0,0894049198684415
"SVK";2012;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1392300,04882813;49036,0009765625;32804,982;94534730680,6023;5407579;2935234;1392300,04882813;49036,0009765625;32804,982;94534730680,6023;5407579;2935234;92;126;74;63;114;110;96,5;0,0991555349482001;0,0372140814894317;0,098285054343527;0,126663517003368;0,0765674627189442;0,0792158403438046;0,0861835818078793
"SVK";2013;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1361599,97558594;49036,0009765625;33091,008;98848641554,6311;5413393;2930811;1361599,97558594;49036,0009765625;33091,008;98848641554,6311;5413393;2930811;92;126;74;63;114;114;97,1666666666667;0,0967855435401378;0,0371451500916476;0,098662566805513;0,128758037608294;0,0757509539497296;0,0775027517112767;0,0857675006177665
"SVK";2014;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1359199,95117188;49030;30678,122;101189715749,374;5418649;2926070;1359199,95117188;49030;30678,122;101189715749,374;5418649;2926070;92;126;75;64;116;114;97,8333333333333;0,0960606692801722;0,0371410836051967;0,0907883666309019;0,128275772372853;0,0749378943211144;0,0758234376410974;0,0838378706418893
"SVK";2015;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1350000;49030;31283,177;88467555243,7256;5423801;2922832;1350000;49030;31283,177;88467555243,7256;5423801;2922832;92;126;72;64;116;117;97,8333333333333;0,0947846261877172;0,037140328600646;0,0927385121592425;0,118508082665698;0,0741409247963566;0,0742271017078105;0,0819232626862452
"SVK";2016;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";1347000;49030;32423,614;89655253976,4258;5430798;2922095;1347000;49030;32423,614;89655253976,4258;5430798;2922095;92;126;71;65;116;117;97,8333333333333;0,0946331982001945;0,037143753446716;0,0967766282213613;0,118289310195924;0,0733811386806082;0,0727359781236303;0,082160001144739
"SVK";2017;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";NA;49030;NA;95494424978,5166;5439232;2923642;NA;49030;NA;95494424978,5166;5439232;2923642;181;126;181;65;116;119;131,333333333333;NA;0,037143753446716;NA;0,118361469942499;0,0726630323190604;0,0713545878732658;NA
"SVK";2018;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";NA;49030;NA;105701930962,982;5446771;2926332;NA;49030;NA;105701930962,982;5446771;2926332;181;126;181;62;116;119;130,833333333333;NA;0,037143753446716;NA;0,123203848814884;0,0719672406699367;0,070064868612038;NA
"SVK";2019;"Slovak Republic";"Bratislava";17,1073;48,1484;"Europe & Central Asia";"High income";NA;NA;NA;105079673009,733;5454073;2930419;NA;NA;NA;105079673009,733;5454073;2930419;181;181;181;62;116;119;140;NA;NA;NA;0,120572987387596;0,0712953659346544;0,068859877894343;NA
"SVN";1990;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";NA;20270;NA;18198199152,5424;1998161;1006873;199833,097689886;20270;13003,5594156967;18198199152,5424;1998161;1006873;139;149;82;64;139;137;118,333333333333;0,0141259399182417;0,0154102775063888;0,0583913484691061;0,0802331038895238;0,0379891127019173;0,0445967207289116;0,0417910838690149
"SVN";1991;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";NA;20270;NA;13263686956,5217;1999429;1010052;200333,148577889;20270;13162,7936435876;13263686956,5217;1999429;1010052;139;149;83;68;140;137;119,333333333333;0,0141259399182417;0,0154102739907552;0,0583913484691061;0,0553776367387031;0,037389345578598;0,0436312941721949;0,0373876398112665
"SVN";1992;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";200000;20270;12478,801;13101055424,5283;1996498;1009090;200000;20270;12478,801;13101055424,5283;1996498;1009090;140;149;83;70;140;137;119,833333333333;0,0141259399182417;0,0154102679118402;0,0583913484691061;0,0516627444512308;0,0367435004293113;0,0425425869844553;0,0364793980273642
"SVN";1993;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";200000;20270;13164,53;13258920634,9206;1991746;1007206;200000;20270;13164,53;13258920634,9206;1991746;1007206;140;149;82;72;140;137;120;0,014163801973463;0,0154102550213839;0,0609648845672228;0,0515536154877539;0,0360923400063037;0,0414652946645294;0,0366083652867761
"SVN";1994;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";196000;20270;13340,546;15049620465,1163;1989443;1006579;196000;20270;13340,546;15049620465,1163;1989443;1006579;140;149;82;70;141;136;119,666666666667;0,0139057272753678;0,0154110651699349;0,0615864006944796;0,054539127327486;0,0355102798005884;0,0404863250253227;0,0369064875488632
"SVN";1995;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";196000;20270;14403,976;21352224019,4096;1989872;1007313;196000;20270;14403,976;21352224019,4096;1989872;1007313;140;149;82;65;142;136;119;0,0139316549563976;0,01541106165399;0,0652626880124298;0,0696165339678295;0,0349993079159246;0,0396028005327833;0,0398040078398924
"SVN";1996;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";191000;20270;14954,026;21507232648,7252;1988628;1007220;191000;20270;14954,026;21507232648,7252;1988628;1007220;140;149;82;67;143;135;119,333333333333;0,0136584031780876;0,0154110522781448;0,0659036986240596;0,068643346242152;0,0344755315927375;0,0387178571018813;0,0394683148361771
"SVN";1997;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";173000;20270;15859,775;20763101740,6963;1985956;1006383;173000;20270;15859,775;20763101740,6963;1985956;1006383;146;149;79;68;143;136;120,166666666667;0,012324528926633;0,015403000297274;0,0696684628544395;0,0665557939083528;0,0339439909945574;0,0378346343794399;0,0392884018934494
"SVN";1998;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";172000;20270;15192,381;22146231967,6861;1981629;1004706;172000;20270;15192,381;22146231967,6861;1981629;1004706;145;149;82;66;143;137;120,333333333333;0,0122292815412669;0,0154061924383951;0,0671839920593116;0,0711031349168195;0,033404781247702;0,0369518770425238;0,0393798765410031
"SVN";1999;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";171000;20270;15276,722;22711384311,1404;1983045;1005959;171000;20270;15276,722;22711384311,1404;1983045;1005959;144;149;81;66;143;138;120,166666666667;0,0121539989372839;0,0154061924383951;0,0664850486532985;0,0703511315143589;0,0329821258113918;0,0362076689251485;0,0389310277133128
"SVN";2000;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";173000;20270;14396,642;20289627636,6767;1988925;1009459;173000;20270;14396,642;20289627636,6767;1988925;1009459;144;149;83;68;144;139;121,166666666667;0,0123358083402853;0,0154061829540948;0,0608484837572546;0,060914795846168;0,0326472876186479;0,035563839003857;0,0362860662533846
"SVN";2001;"Slovenia";"Ljubljana";14,5044;46,0546;"Europe & Central Asia";"High income";173000;20270;15163,045;20876309970,385;1992060;1011568;173000;20270;15163,045;20876309970,385;1992060;1011568;144;149;82;71;144;140;121,666666666667;0,0123622536709641;0,0154061372434802;0,0636014540748013;0,0629926200979638;0,0322792538657032;0,0348452576906647;0,0369144961072629
